x1, x2, x3, x4, x5, x6, x7, x8, a1, a2, x11, x12, x13, x14, x15, x16, x17, x18, r, d
-0.24086659857958714,0.2863550980122674,-0.3374578451526225,0.19904929670606258,1.5522860247597776,-1.5440855766719936,2.92286586413138,-2.203895285977167,0.028199723,0.6297181,-0.292785945524877,0.37807824027490355,-0.39173105849132034,0.2105781672197185,1.0273427646311504,-1.0920988728798842,1.7425606581529347,-0.5833793318845217,0,0
-0.292785945524877,0.37807824027490355,-0.39173105849132034,0.2105781672197185,1.0273427646311504,-1.0920988728798842,1.7425606581529347,-0.5833793318845217,-0.21291558,0.45670825,-0.3257820184874568,0.42408259534146897,-0.38906457934963234,0.18201930627104815,0.4798890412375856,-0.5781878687325919,0.5940253902892598,0.6869848686982293,0,0
-0.3257820184874568,0.42408259534146897,-0.38906457934963234,0.18201930627104815,0.4798890412375856,-0.5781878687325919,0.5940253902892598,0.6869848686982293,-0.5380678,0.5317372,-0.33156782755783143,0.41209976857562447,-0.32778958508510936,0.06002211802229599,-0.39670172169703555,0.28539697349567894,-1.1781021350911116,2.3440288602811457,0,0
-0.33156782755783143,0.41209976857562447,-0.32778958508510936,0.06002211802229599,-0.39670172169703555,0.28539697349567894,-1.1781021350911116,2.3440288602811457,0.69050175,0.55195665,-0.3328666386243786,0.38184506818923786,-0.2342549653792387,0.16940769567905842,0.1311064794439021,-0.34251545028929414,-0.34047534206229657,2.315303543609686,0,0
-0.3328666386243786,0.38184506818923786,-0.2342549653792387,0.16940769567905842,0.1311064794439021,-0.34251545028929414,-0.34047534206229657,2.315303543609686,-0.64218163,0.10324449,-0.3288858012105413,0.33918595751750563,-0.12825820703186064,-0.04493576644271362,-0.6833884541490599,0.5316656737417641,-1.7716818163555832,2.969928059676949,0,0
-0.3288858012105413,0.33918595751750563,-0.12825820703186064,-0.04493576644271362,-0.6833884541490599,0.5316656737417641,-1.7716818163555832,2.969928059676949,-0.9391182,0.48711962,-0.281461454205639,0.220270192013384,0.025467725496418882,-0.3559028311838342,-1.900738700076535,1.7808956565207137,-4.049558300190219,4.581936404781703,0,0
-0.281461454205639,0.220270192013384,0.025467725496418882,-0.3559028311838342,-1.900738700076535,1.7808956565207137,-4.049558300190219,4.581936404781703,-0.13218692,0.877686,-0.20866295506607016,0.05103840443058474,0.22178063258782243,-0.4475880740538608,-2.0064741994402664,1.832541389162273,-4.337820809597504,5.125900345328928,0,0
-0.20866295506607016,0.05103840443058474,0.22178063258782243,-0.4475880740538608,-2.0064741994402664,1.832541389162273,-4.337820809597504,5.125900345328928,0.08258968,0.8865561,-0.14155730875745282,-0.11373125619707825,0.42459018514745267,-0.4883325989706173,-1.7319581595867002,1.5302556065538024,-3.9044275835977844,5.000728279678733,0,0
-0.14155730875745282,-0.11373125619707825,0.42459018514745267,-0.4883325989706173,-1.7319581595867002,1.5302556065538024,-3.9044275835977844,5.000728279678733,-0.22304204,-0.0756246,-0.0849605990101366,-0.25365529800571684,0.5951339086054951,-0.43377409114274396,-1.465430482722129,1.3299195385236031,-3.1848617399679755,3.6774171524985526,0,0
-0.0849605990101366,-0.25365529800571684,0.5951339086054951,-0.43377409114274396,-1.465430482722129,1.3299195385236031,-3.1848617399679755,3.6774171524985526,0.728401,0.48242876,-0.052344152949998245,-0.3475154856003612,0.7264095939649391,-0.32340538535886537,-0.5381684098619228,0.3516857954102748,-1.6014033875650429,2.9596773165549743,0,0
-0.052344152949998245,-0.3475154856003612,0.7264095939649391,-0.32340538535886537,-0.5381684098619228,0.3516857954102748,-1.6014033875650429,2.9596773165549743,0.42452607,-0.4437388,-0.05227769472740922,-0.3813822764238823,0.8127807305253111,-0.12862955927764186,0.156675454970449,-0.32874251220970674,-0.14873958958766342,1.4491524662634674,0,0
-0.05227769472740922,-0.3813822764238823,0.8127807305253111,-0.12862955927764186,0.156675454970449,-0.32874251220970674,-0.14873958958766342,1.4491524662634674,0.74276227,0.421731,-0.08033381283376925,-0.3653338012844943,0.8670394757976744,-0.03243370130407556,0.8193143612435214,-1.0527230479392868,0.9261657883059906,1.258287730870169,0,0
-0.08033381283376925,-0.3653338012844943,0.8670394757976744,-0.03243370130407556,0.8193143612435214,-1.0527230479392868,0.9261657883059906,1.258287730870169,-0.8533937,0.86789405,-0.09501254247894972,-0.37828316095419157,0.953296837896257,-0.41875342993753334,-0.4561902029710537,0.2809926931937159,-1.4946841679591352,2.9628359016396404,0,0
-0.09501254247894972,-0.37828316095419157,0.953296837896257,-0.41875342993753334,-0.4561902029710537,0.2809926931937159,-1.4946841679591352,2.9628359016396404,-0.57236177,0.81494164,-0.06820237114540965,-0.46600096583647405,1.0897867236739722,-0.6732917877857207,-1.1390562462640017,1.0146772438210694,-2.8026832107186648,3.7716429884041625,0,0
-0.06820237114540965,-0.46600096583647405,1.0897867236739722,-0.6732917877857207,-1.1390562462640017,1.0146772438210694,-2.8026832107186648,3.7716429884041625,0.4417576,0.6936782,-0.03935225289514166,-0.5602763728835201,1.2348648852514057,-0.6430168155156724,-0.6089225635301281,0.4500998240120988,-1.9478452026290478,3.5000850594750066,0,0
-0.03935225289514166,-0.5602763728835201,1.2348648852514057,-0.6430168155156724,-0.6089225635301281,0.4500998240120988,-1.9478452026290478,3.5000850594750066,0.9294719,-0.542654,-0.0448390936026533,-0.5945468037350847,1.341217689751172,-0.3072364318545022,0.4792980923290833,-0.6933362544214646,0.16543198544329024,1.9158930434416246,0,0
-0.0448390936026533,-0.5945468037350847,1.341217689751172,-0.3072364318545022,0.4792980923290833,-0.6933362544214646,0.16543198544329024,1.9158930434416246,0.6755009,-0.10667701,-0.08586803790564523,-0.5642168100453745,1.4038906138108544,-0.09441258217049342,1.0883358858538403,-1.3370297590102351,1.3219759623244665,1.2329750405588196,0,0
-0.08586803790564523,-0.5642168100453745,1.4038906138108544,-0.09441258217049342,1.0883358858538403,-1.3370297590102351,1.3219759623244665,1.2329750405588196,-0.40846673,-0.7691399,-0.12896544190859077,-0.5215331014590643,1.4393830816785798,-0.02696656182821009,0.6781717508159986,-0.8401140231834238,0.8318987802377928,0.5680544136806156,0,0
-0.12896544190859077,-0.5215331014590643,1.4393830816785798,-0.02696656182821009,0.6781717508159986,-0.8401140231834238,0.8318987802377928,0.5680544136806156,-0.09029162,-0.029719662,-0.15901855668908713,-0.4929446299509571,1.4618364903093524,-0.03956967723659359,0.5306020656459393,-0.667155679308544,0.6025471774817543,0.5562580612177792,0,0
-0.15901855668908713,-0.4929446299509571,1.4618364903093524,-0.03956967723659359,0.5306020656459393,-0.667155679308544,0.6025471774817543,0.5562580612177792,0.60463065,0.15774551,-0.19786770432099138,-0.44949927531673634,1.4797902586023206,0.14231041730798327,1.0674598312178325,-1.2569469803433326,1.5477229497501463,0.3373443243857103,0,0
-0.19786770432099138,-0.44949927531673634,1.4797902586023206,0.14231041730798327,1.0674598312178325,-1.2569469803433326,1.5477229497501463,0.3373443243857103,-0.9727164,0.28153887,-0.22112259281717672,-0.43119251388770186,1.5096737976909964,-0.2818406197548539,-0.12454746747665063,0.06625459931663003,-0.595464385580475,1.1504667215052364,0,0
-0.22112259281717672,-0.43119251388770186,1.5096737976909964,-0.2818406197548539,-0.12454746747665063,0.06625459931663003,-0.595464385580475,1.1504667215052364,0.6376685,0.25775787,-0.2330286805623312,-0.4325509834011217,1.5518401203921208,-0.08280043700373793,0.5172802319190541,-0.6506706336450828,0.5135531335156427,0.9577031271711736,0,0
-0.2330286805623312,-0.4325509834011217,1.5518401203921208,-0.08280043700373793,0.5172802319190541,-0.6506706336450828,0.5135531335156427,0.9577031271711736,-0.6256201,-0.3999673,-0.24461925246183416,-0.43260642875724203,1.5883832916743634,-0.2410028813696726,-0.10340294861422097,0.0607562411590879,-0.5047045429119154,0.8756756888203935,0,0
-0.24461925246183416,-0.43260642875724203,1.5883832916743634,-0.2410028813696726,-0.10340294861422097,0.0607562411590879,-0.5047045429119154,0.8756756888203935,-0.11457579,0.63561004,-0.23693465867382055,-0.46365013259306925,1.6353762400066394,-0.41660077550347513,-0.34017008328588644,0.31744382482670025,-1.0344207230474096,1.455815473434287,0,0
-0.23693465867382055,-0.46365013259306925,1.6353762400066394,-0.41660077550347513,-0.34017008328588644,0.31744382482670025,-1.0344207230474096,1.455815473434287,0.05087714,-0.5146803,-0.2279588158355598,-0.4963909551125926,1.6817342025542332,-0.27216132668738563,-0.16128818248297316,0.13620235566003452,-0.6137764623606483,0.8788519273721503,0,0
-0.2279588158355598,-0.4963909551125926,1.6817342025542332,-0.27216132668738563,-0.16128818248297316,0.13620235566003452,-0.6137764623606483,0.8788519273721503,0.81685674,-0.21263152,-0.24299154316520294,-0.4870528069275299,1.704289390104295,0.10283938871253956,0.7430571964881245,-0.8734779022900568,1.0611667421122029,0.25315391293758405,0,0
-0.24299154316520294,-0.4870528069275299,1.704289390104295,0.10283938871253956,0.7430571964881245,-0.8734779022900568,1.0611667421122029,0.25315391293758405,-0.3376577,-0.25687397,-0.26938270258266567,-0.4567684662766278,1.7130917325345068,0.016892524872148994,0.3807813547369841,-0.4557063499261841,0.46449096552238356,0.1899144429675459,0,0
-0.26938270258266567,-0.4567684662766278,1.7130917325345068,0.016892524872148994,0.3807813547369841,-0.4557063499261841,0.46449096552238356,0.1899144429675459,0.3068986,-0.87079734,-0.2979663988691287,-0.41784576143626784,1.7019581689988204,0.3487641443242738,0.8451372316103464,-0.963575218671922,1.4677544781824938,-0.7429188011406909,0,0
-0.2979663988691287,-0.41784576143626784,1.7019581689988204,0.3487641443242738,0.8451372316103464,-0.963575218671922,1.4677544781824938,-0.7429188011406909,-0.76380384,0.8749732,-0.31227803833124057,-0.4012744571916242,1.6971426014027746,-0.22553537515185024,-0.22102710823393756,0.2323457688771361,-0.6171042235337523,0.4959931911037574,0,0
-0.31227803833124057,-0.4012744571916242,1.6971426014027746,-0.22553537515185024,-0.22102710823393756,0.2323457688771361,-0.6171042235337523,0.4959931911037574,-0.68493587,0.91938204,-0.28289950183641416,-0.461670509129299,1.739844903693446,-0.7083694111726034,-1.0776377777102097,1.1929637798755814,-2.3311459952304174,1.5949676796183583,0,0
-0.28289950183641416,-0.461670509129299,1.739844903693446,-0.7083694111726034,-1.0776377777102097,1.1929637798755814,-2.3311459952304174,1.5949676796183583,0.621754,0.62817115,-0.2616297865969799,-0.503271469973821,1.754331482062786,-0.04867164086586964,-0.04970902018970497,0.05325061663507985,-0.18722108272542387,-0.17719841762064012,0,0
-0.2616297865969799,-0.503271469973821,1.754331482062786,-0.04867164086586964,-0.04970902018970497,0.05325061663507985,-0.18722108272542387,-0.17719841762064012,-0.74984425,0.21328744,-0.24298111656939414,-0.5357469735436561,1.7484595636228781,-0.27896706671456134,-0.7618564624962667,0.8678384899379215,-1.4261420982701065,-0.08934123749194971,0,0
-0.24298111656939414,-0.5357469735436561,1.7484595636228781,-0.27896706671456134,-0.7618564624962667,0.8678384899379215,-1.4261420982701065,-0.08934123749194971,0.3409235,-0.58304274,-0.2195946243661094,-0.5723042844783274,1.7321017729536812,-0.00048148149267400464,-0.27196591536933595,0.31815472605431117,-0.4265089308566358,-0.7122908778499031,0,0
-0.2195946243661094,-0.5723042844783274,1.7321017729536812,-0.00048148149267400464,-0.27196591536933595,0.31815472605431117,-0.4265089308566358,-0.7122908778499031,-0.3183687,0.5162856,-0.19849483062765655,-0.6047559620444106,1.7163550916398977,-0.20755706268504398,-0.638041411339731,0.7257084987837713,-1.180190021886818,-0.09006374127593827,0,0
-0.19849483062765655,-0.6047559620444106,1.7163550916398977,-0.20755706268504398,-0.638041411339731,0.7257084987837713,-1.180190021886818,-0.09006374127593827,-0.11140449,-0.5705722,-0.1697700804429244,-0.6490354117478461,1.7039661322537756,-0.10558126046695653,-0.6216516266265377,0.7121633604518599,-1.0351694369721762,-0.5210471569692169,0,0
-0.1697700804429244,-0.6490354117478461,1.7039661322537756,-0.10558126046695653,-0.6216516266265377,0.7121633604518599,-1.0351694369721762,-0.5210471569692169,0.40346104,0.0527808,-0.1511112345679027,-0.6750381913427826,1.681753263161408,0.027965513596378753,-0.1995647170237675,0.2314841167341683,-0.2819483476109676,-0.588464510715921,0,0
-0.1511112345679027,-0.6750381913427826,1.681753263161408,0.027965513596378753,-0.1995647170237675,0.2314841167341683,-0.2819483476109676,-0.588464510715921,0.50945884,-0.30066416,-0.1538945668495509,-0.6658025959867911,1.6499764792637714,0.24619767459254974,0.331303719836244,-0.3676295839046949,0.7390511983367334,-0.9990453122997006,0,0
-0.1538945668495509,-0.6658025959867911,1.6499764792637714,0.24619767459254974,0.331303719836244,-0.3676295839046949,0.7390511983367334,-0.9990453122997006,-0.31791246,0.26709545,-0.16075367873944538,-0.6498104810252899,1.6184729247522172,0.08918906813526511,-0.014525274699469348,0.022646572125205433,0.06315162975434027,-0.5802099472793267,0,0
-0.16075367873944538,-0.6498104810252899,1.6184729247522172,0.08918906813526511,-0.014525274699469348,0.022646572125205433,0.06315162975434027,-0.5802099472793267,-0.2799948,-0.82785815,-0.1555757475979314,-0.6499061402729384,1.5836151338116227,0.1596359590218802,-0.1893375733825311,0.23350388917252796,-0.06140803687166259,-1.152520404042912,0,0
-0.1555757475979314,-0.6499061402729384,1.5836151338116227,0.1596359590218802,-0.1893375733825311,0.23350388917252796,-0.06140803687166259,-1.152520404042912,0.10564245,-0.6748354,-0.15047817720838402,-0.6420898105534186,1.5265159812051925,0.32099722002988446,0.009333898162042553,0.02139436589129872,0.4532426953036478,-1.6957837871467487,0,0
0.2484351174179202,-0.6524894177896409,0.4373589324959182,0.2582523714230645,-0.712259454470848,0.931734426363954,-0.5969913683836153,-1.9205010941652652,-0.851569,0.19223104,0.300102705737688,-0.7059063432361784,0.38989296165320686,0.27565605593912523,-1.3628268224239548,1.6204376589415561,-2.021351778313667,-0.49856088691669004,1,0
0.300102705737688,-0.7059063432361784,0.38989296165320686,0.27565605593912523,-1.3628268224239548,1.6204376589415561,-2.021351778313667,-0.49856088691669004,-0.27251068,-0.6111217,0.3620264556838171,-0.7762383823532389,0.351707550675965,0.37447942252416166,-1.1674129338426704,1.480362297833293,-1.5091297798100218,-1.3795698958887064,0,0
0.3620264556838171,-0.7762383823532389,0.351707550675965,0.37447942252416166,-1.1674129338426704,1.480362297833293,-1.5091297798100218,-1.3795698958887064,-0.7338089,-0.08871538,0.4285037284025927,-0.8512582116836129,0.3108112926198661,0.4598212697774949,-1.4576123981091775,1.8217150516016067,-2.2051470867966256,-0.6936053080104996,0,0
0.4285037284025927,-0.8512582116836129,0.3108112926198661,0.4598212697774949,-1.4576123981091775,1.8217150516016067,-2.2051470867966256,-0.6936053080104996,-0.66350263,0.99376345,0.5074338251459651,-0.967060417879052,0.33603052843109604,0.4293033327626824,-1.7863901719400355,2.0837265408638608,-3.499757167068489,1.8614476085937737,0,0
0.5074338251459651,-0.967060417879052,0.33603052843109604,0.4293033327626824,-1.7863901719400355,2.0837265408638608,-3.499757167068489,1.8614476085937737,0.10133033,-0.82177913,0.579822844972352,-1.0778083852784346,0.3695296752016292,0.49932425638721656,-1.2543268087317827,1.5858959046523418,-2.1255761820690027,-0.11820327655416646,0,0
0.579822844972352,-1.0778083852784346,0.3695296752016292,0.49932425638721656,-1.2543268087317827,1.5858959046523418,-2.1255761820690027,-0.11820327655416646,-0.18630446,-0.7296792,0.6406589597294541,-1.1496689141520793,0.3390194649616084,0.6051911761476738,-1.0503704368060351,1.459927325951262,-1.4832878788686148,-1.3663396241674914,0,0
0.6406589597294541,-1.1496689141520793,0.3390194649616084,0.6051911761476738,-1.0503704368060351,1.459927325951262,-1.4832878788686148,-1.3663396241674914,-0.57677114,0.8204651,0.7026418687452504,-1.2303697405599783,0.3296862373559135,0.5473840393136046,-1.2618576575973004,1.625056270503797,-2.514352130916135,0.8331010756580435,0,0
0.7026418687452504,-1.2303697405599783,0.3296862373559135,0.5473840393136046,-1.2618576575973004,1.625056270503797,-2.514352130916135,0.8331010756580435,0.015734045,-0.87358713,0.7628814044400687,-1.3105653710548237,0.325159951613311,0.6484395785525892,-0.9682221162657146,1.4033114703918925,-1.5307483783480043,-1.008693132220567,0,0
0.7628814044400687,-1.3105653710548237,0.325159951613311,0.6484395785525892,-0.9682221162657146,1.4033114703918925,-1.5307483783480043,-1.008693132220567,-0.1494952,-0.1427749,0.8170832168674621,-1.3687483432099727,0.2843019549525861,0.650428806599167,-0.867023888050541,1.3110126441947199,-1.3836056744848284,-1.0349508822193714,0,0
0.8170832168674621,-1.3687483432099727,0.2843019549525861,0.650428806599167,-0.867023888050541,1.3110126441947199,-1.3836056744848284,-1.0349508822193714,-0.75255203,0.5557981,0.8746238236940058,-1.4440610523465778,0.2791600570203065,0.6587393557222838,-1.0790494594903064,1.547382571518832,-2.3446810333839867,0.730726126398713,0,0
0.8746238236940058,-1.4440610523465778,0.2791600570203065,0.6587393557222838,-1.0790494594903064,1.547382571518832,-2.3446810333839867,0.730726126398713,-0.66477793,-0.3161216,0.9397649391725962,-1.5395481781871014,0.302301668219162,0.7921546115390761,-1.098817370552289,1.6998849605774389,-2.417199153911327,0.4266322369463233,0,0
0.9397649391725962,-1.5395481781871014,0.302301668219162,0.7921546115390761,-1.098817370552289,1.6998849605774389,-2.417199153911327,0.4266322369463233,-0.3747036,-0.21064143,1.0066409046772105,-1.6328162966379238,0.31408382786527805,0.832743494379252,-1.0067555751597397,1.6473364466250233,-2.25133531250258,0.16741065931802024,0,0
1.0066409046772105,-1.6328162966379238,0.31408382786527805,0.832743494379252,-1.0067555751597397,1.6473364466250233,-2.25133531250258,0.16741065931802024,0.259581,-0.7757458,1.0669488065548858,-1.7019758450329452,0.2852474651287922,0.8792625593433865,-0.7260407773542574,1.3834803254624588,-1.2392356135314295,-1.5583341541270335,0,0
1.0669488065548858,-1.7019758450329452,0.2852474651287922,0.8792625593433865,-0.7260407773542574,1.3834803254624588,-1.2392356135314295,-1.5583341541270335,-0.8213341,-0.7752272,1.127146363096653,-1.7494401012691956,0.20511886623871184,0.9415919225797482,-0.5225098228202198,1.268872156170704,-0.5658942648475535,-2.8129007586595933,0,0
1.127146363096653,-1.7494401012691956,0.20511886623871184,0.9415919225797482,-0.5225098228202198,1.268872156170704,-0.5658942648475535,-2.8129007586595933,-0.47069037,-0.4496503,1.1656099123461605,-1.7505590086879164,0.07775395436319468,0.7527176563619924,-0.2502716822789216,0.8751372646761677,0.13290172087842808,-3.2588243132800527,0,0
1.1656099123461605,-1.7505590086879164,0.07775395436319468,0.7527176563619924,-0.2502716822789216,0.8751372646761677,0.13290172087842808,-3.2588243132800527,-0.81127536,-0.3200083,1.200878509152451,-1.7471661621796928,-0.045801382236024715,0.7325638469665854,-0.1962295971137205,0.8897836374467298,0.04280359605869011,-2.9451153811957007,0,0
1.200878509152451,-1.7471661621796928,-0.045801382236024715,0.7325638469665854,-0.1962295971137205,0.8897836374467298,0.04280359605869011,-2.9451153811957007,-0.8978702,0.57551485,1.2285833248470457,-1.746877236396511,-0.13435380210247247,0.4569873057069891,-0.13535263079196766,0.5061842310041355,-0.004760862926479809,-1.587856224310263,0,0
1.2285833248470457,-1.746877236396511,-0.13435380210247247,0.4569873057069891,-0.13535263079196766,0.5061842310041355,-0.004760862926479809,-1.587856224310263,0.4518353,0.83524495,1.2392768201939832,-1.7461820617567303,-0.1706058883931147,0.1550074246325891,-0.09703829407940354,0.05225045421979052,0.017764352353992,-0.24410097328417757,0,0
1.2392768201939832,-1.7461820617567303,-0.1706058883931147,0.1550074246325891,-0.09703829407940354,0.05225045421979052,0.017764352353992,-0.24410097328417757,0.3428625,0.941159,1.2324514601955943,-1.7459765586534717,-0.15162882833617428,-0.14681658867631764,-0.07361054720615512,-0.3928414432985433,-0.0009641575011900005,1.171775308282193,0,0
1.2324514601955943,-1.7459765586534717,-0.15162882833617428,-0.14681658867631764,-0.07361054720615512,-0.3928414432985433,-0.0009641575011900005,1.171775308282193,0.57316005,-0.90605944,1.211257837261317,-1.720368179744811,-0.15543721202419897,-0.23683125806936134,0.2395279378068094,-0.6620654823075819,1.267497817582184,-1.3333971636888435,0,0
1.211257837261317,-1.720368179744811,-0.15543721202419897,-0.23683125806936134,0.2395279378068094,-0.6620654823075819,1.267497817582184,-1.3333971636888435,0.6285224,-0.14815226,1.178876937552129,-1.6571956021122403,-0.22265999888666646,-0.404150001914007,0.4457351592955563,-0.954542061139923,1.8811908943838602,-2.00495669390979,0,0
1.178876937552129,-1.6571956021122403,-0.22265999888666646,-0.404150001914007,0.4457351592955563,-0.954542061139923,1.8811908943838602,-2.00495669390979,-0.26057565,0.96078986,1.1474364770614502,-1.60749453751255,-0.25421673551014506,-0.2620260363579242,0.15880961304439145,-0.6187693985075068,0.6216227146745166,0.3789906268194365,0,0
1.1474364770614502,-1.60749453751255,-0.25421673551014506,-0.2620260363579242,0.15880961304439145,-0.6187693985075068,0.6216227146745166,0.3789906268194365,0.2291823,0.56622577,1.122121724404707,-1.5889480115900598,-0.2198662998404758,-0.3017255559465247,0.1131586826249276,-0.6495388235949522,0.31348077639975164,1.318287692846884,0,0
1.122121724404707,-1.5889480115900598,-0.2198662998404758,-0.3017255559465247,0.1131586826249276,-0.6495388235949522,0.31348077639975164,1.318287692846884,-0.109787054,0.44548494,1.0990470642160506,-1.586455497865681,-0.15011328970396656,-0.27305838394955034,0.003583727867079386,-0.5162040800317492,-0.16681586475507337,2.1369677611727047,0,0
1.0990470642160506,-1.586455497865681,-0.15011328970396656,-0.27305838394955034,0.003583727867079386,-0.5162040800317492,-0.16681586475507337,2.1369677611727047,-0.69053817,-0.22794223,1.0867554834812623,-1.6017980273910515,-0.06947041429610415,-0.08058451902410213,-0.15083957212767662,-0.1047446775589239,-0.5959847110174818,1.9074807974066803,0,0
1.0867554834812623,-1.6017980273910515,-0.06947041429610415,-0.08058451902410213,-0.15083957212767662,-0.1047446775589239,-0.5959847110174818,1.9074807974066803,0.14541043,-0.38915968,1.0804685647547148,-1.6144393275503475,-0.016916345013084283,-0.10010771777507294,-0.023169834041783646,-0.20161105293143025,-0.05629610065359615,0.7582266250702829,0,0
1.0804685647547148,-1.6144393275503475,-0.016916345013084283,-0.10010771777507294,-0.023169834041783646,-0.20161105293143025,-0.05629610065359615,0.7582266250702829,-0.53442836,0.001993128,1.0788802368217874,-1.6274325113761068,0.021203182914625862,0.043186533819514074,-0.18638953409496395,0.11842088605859967,-0.5858469748826487,1.1380563229874539,0,0
1.0788802368217874,-1.6274325113761068,0.021203182914625862,0.043186533819514074,-0.18638953409496395,0.11842088605859967,-0.5858469748826487,1.1380563229874539,0.28343382,-0.03335615,1.0800486340398991,-1.6437999406405364,0.05908620811540409,-0.03653638724358268,-0.08496113752985007,-0.057714266381882214,-0.23824018477786107,0.7654863144430819,0,0
1.0800486340398991,-1.6437999406405364,0.05908620811540409,-0.03653638724358268,-0.08496113752985007,-0.057714266381882214,-0.23824018477786107,0.7654863144430819,-0.28537855,-0.45742765,1.081687342022718,-1.6516611133618444,0.07306576660684934,0.10985441576855201,-0.10874820171450962,0.1402758393390437,-0.15766400263220362,-0.059597449711968065,0,0
1.081687342022718,-1.6516611133618444,0.07306576660684934,0.10985441576855201,-0.10874820171450962,0.1402758393390437,-0.15766400263220362,-0.059597449711968065,0.11719625,0.67470974,1.084884654166241,-1.6660140815298128,0.09904196252514126,-0.037003720746345774,-0.1552078267850978,0.015877139717185566,-0.548591547867958,1.335644980039285,0,0
1.084884654166241,-1.6660140815298128,0.09904196252514126,-0.037003720746345774,-0.1552078267850978,0.015877139717185566,-0.548591547867958,1.335644980039285,0.13184233,-0.28234622,1.0843319472072193,-1.6802782357139057,0.13593612057671225,-0.02367348275645724,-0.07593493217433511,-0.04024148562173943,-0.1746865311206227,0.5288854045141341,0,0
1.0843319472072193,-1.6802782357139057,0.13593612057671225,-0.02367348275645724,-0.07593493217433511,-0.04024148562173943,-0.1746865311206227,0.5288854045141341,-0.9934764,0.015778067,1.0940017445055195,-1.706313547469209,0.1716563245952489,0.2167673379843418,-0.35065700731297034,0.5150579066347551,-1.1100395341139706,1.2375112112719646,0,0
1.0940017445055195,-1.706313547469209,0.1716563245952489,0.2167673379843418,-0.35065700731297034,0.5150579066347551,-1.1100395341139706,1.2375112112719646,0.5810406,-0.014952734,1.1074693126920867,-1.738257113755228,0.2105776971751456,0.06389610660086811,-0.17284136893372853,0.1656450408368344,-0.5009263528374852,0.7236983012153082,0,0
